Fecha,Productos,Ingreso,Tienda
12/03/2021,31,7705,3
13/03/2021,17,6190,3
14/03/2021,18,8957,3
15/03/2021,19,5252,3
16/03/2021,33,6809,3
17/03/2021,17,5586,3
18/03/2021,23,6671,3
19/03/2021,33,6894,3
20/03/2021,50,6028,3
21/03/2021,18,5457,3
22/03/2021,25,7271,3
23/03/2021,27,6667,3
24/03/2021,45,9863,3
25/03/2021,44,9754,3
26/03/2021,16,8328,3
27/03/2021,38,7619,3
28/03/2021,38,7733,3
29/03/2021,17,8150,3
30/03/2021,32,9423,3
31/03/2021,23,8660,3
01/04/2021,48,9311,3
02/04/2021,16,8939,3
03/04/2021,36,6447,3
04/04/2021,37,9628,3
05/04/2021,20,8440,3
06/04/2021,24,6637,3
07/04/2021,49,6386,3
08/04/2021,46,8328,3
09/04/2021,39,9078,3
10/04/2021,32,5454,3
11/04/2021,49,6490,3
12/04/2021,26,8629,3
13/04/2021,50,8165,3
14/04/2021,33,5030,3
15/04/2021,45,7860,3
16/04/2021,42,9176,3
17/04/2021,15,5173,3
18/04/2021,28,7437,3
19/04/2021,32,5882,3
20/04/2021,27,8369,3
21/04/2021,19,7729,3
22/04/2021,19,8796,3
23/04/2021,47,6547,3
24/04/2021,48,6868,3
25/04/2021,30,9457,3
26/04/2021,19,8161,3
27/04/2021,19,8539,3
28/04/2021,47,6037,3
29/04/2021,33,5492,3
30/04/2021,39,7568,3
01/05/2021,20,5159,3
02/05/2021,49,8638,3
03/05/2021,43,7553,3
04/05/2021,31,8189,3
05/05/2021,42,6921,3
06/05/2021,30,9609,3
07/05/2021,24,5707,3
08/05/2021,21,7684,3
09/05/2021,34,7118,3
10/05/2021,17,6705,3
11/05/2021,20,5666,3
12/05/2021,44,7785,3
13/05/2021,31,8637,3
14/05/2021,32,8574,3
15/05/2021,43,9877,3
16/05/2021,38,7906,3
17/05/2021,36,7155,3
18/05/2021,49,5226,3
19/05/2021,20,6342,3
20/05/2021,23,8507,3
21/05/2021,37,8502,3
22/05/2021,34,5339,3
23/05/2021,23,8562,3
24/05/2021,40,9869,3
25/05/2021,23,8435,3
26/05/2021,47,7787,3
27/05/2021,43,8661,3
28/05/2021,28,5829,3
29/05/2021,30,7744,3
30/05/2021,36,7147,3
31/05/2021,27,7919,3
01/06/2021,39,5203,3
02/06/2021,32,7801,3
03/06/2021,48,5343,3
04/06/2021,16,5369,3
05/06/2021,40,5867,3
06/06/2021,23,5126,3
07/06/2021,40,9370,3
08/06/2021,20,7034,3
09/06/2021,24,5876,3
10/06/2021,46,9506,3
11/06/2021,45,5655,3
12/06/2021,23,6936,3
13/06/2021,18,5723,3
14/06/2021,38,5627,3
15/06/2021,22,5925,3
16/06/2021,17,6512,3
17/06/2021,48,8907,3
18/06/2021,24,9756,3
19/06/2021,17,7331,3
20/06/2021,24,9965,3
21/06/2021,50,9982,3
22/06/2021,46,6640,3
23/06/2021,35,6402,3
24/06/2021,19,7516,3
25/06/2021,17,9592,3
26/06/2021,36,8522,3
27/06/2021,44,7441,3
28/06/2021,39,9176,3
29/06/2021,30,6711,3
30/06/2021,35,8883,3
01/07/2021,36,7134,3
02/07/2021,34,9641,3
03/07/2021,21,7400,3
04/07/2021,39,7240,3
05/07/2021,37,9908,3
06/07/2021,31,9478,3
07/07/2021,45,8404,3
08/07/2021,37,7100,3
09/07/2021,46,9850,3
10/07/2021,35,9753,3
11/07/2021,42,8340,3
12/07/2021,29,8669,3
13/07/2021,40,8187,3
14/07/2021,34,5256,3
15/07/2021,47,9933,3
16/07/2021,23,9917,3
17/07/2021,19,6085,3
18/07/2021,27,7972,3
19/07/2021,18,6822,3
20/07/2021,31,8235,3
21/07/2021,29,8806,3
22/07/2021,23,9046,3
23/07/2021,29,5994,3
24/07/2021,24,5739,3
25/07/2021,33,5041,3
26/07/2021,37,9255,3
27/07/2021,42,5585,3
28/07/2021,34,6767,3
29/07/2021,35,7213,3
30/07/2021,41,8290,3
31/07/2021,35,6210,3
01/08/2021,15,7627,3
02/08/2021,39,9765,3
03/08/2021,24,9030,3
04/08/2021,50,6576,3
05/08/2021,47,6393,3
06/08/2021,34,7133,3
07/08/2021,20,6527,3
08/08/2021,48,9924,3
09/08/2021,28,9932,3
10/08/2021,47,9390,3
11/08/2021,36,9105,3
12/08/2021,31,6275,3
13/08/2021,30,7910,3
14/08/2021,37,5123,3
15/08/2021,19,8158,3
16/08/2021,49,9426,3
17/08/2021,37,7728,3
18/08/2021,42,7567,3
19/08/2021,43,8626,3
20/08/2021,35,6288,3
21/08/2021,30,8950,3
22/08/2021,22,9641,3
23/08/2021,26,6451,3
24/08/2021,24,8464,3
25/08/2021,32,6327,3
26/08/2021,34,9618,3
27/08/2021,21,5442,3
28/08/2021,19,7022,3
29/08/2021,28,9043,3
30/08/2021,33,5625,3
31/08/2021,29,7349,3
01/09/2021,16,6461,3
02/09/2021,32,7250,3
03/09/2021,45,5721,3
04/09/2021,36,7980,3
05/09/2021,21,6176,3
06/09/2021,32,9776,3
07/09/2021,46,9275,3
08/09/2021,21,5828,3
09/09/2021,19,5052,3
10/09/2021,39,5143,3
11/09/2021,22,7915,3
12/09/2021,30,7236,3
13/09/2021,16,9747,3
14/09/2021,20,7209,3
15/09/2021,25,7905,3
16/09/2021,25,9969,3
17/09/2021,24,6947,3
18/09/2021,15,5638,3
19/09/2021,40,5975,3
20/09/2021,23,7400,3
21/09/2021,50,9044,3
22/09/2021,40,7615,3
23/09/2021,31,8830,3
24/09/2021,47,6086,3
25/09/2021,31,7281,3
26/09/2021,24,6059,3
27/09/2021,23,5270,3
28/09/2021,42,5194,3
29/09/2021,38,9339,3
30/09/2021,32,9601,3
01/10/2021,48,7800,3
02/10/2021,46,7846,3
03/10/2021,29,6406,3
04/10/2021,25,5142,3
05/10/2021,37,8106,3
06/10/2021,35,7213,3
07/10/2021,16,7462,3
08/10/2021,32,9275,3
09/10/2021,19,8900,3
10/10/2021,48,6594,3
11/10/2021,20,6910,3
12/10/2021,45,9724,3
13/10/2021,35,6446,3
14/10/2021,37,8538,3
15/10/2021,50,5517,3
16/10/2021,15,9006,3
17/10/2021,34,8682,3
18/10/2021,40,5113,3
19/10/2021,19,8782,3
20/10/2021,17,8777,3
21/10/2021,28,5437,3
22/10/2021,50,8316,3
23/10/2021,49,6099,3
24/10/2021,16,9678,3
25/10/2021,22,5923,3
26/10/2021,17,9465,3
27/10/2021,48,8647,3
28/10/2021,33,7593,3
29/10/2021,21,7663,3
30/10/2021,38,9516,3
31/10/2021,22,7347,3
01/11/2021,39,5910,3
02/11/2021,18,5845,3
03/11/2021,24,9452,3
04/11/2021,45,6497,3
05/11/2021,23,5613,3
06/11/2021,45,7509,3
07/11/2021,27,7164,3
08/11/2021,50,8538,3
09/11/2021,44,7293,3
10/11/2021,34,8918,3
11/11/2021,31,5189,3
12/11/2021,19,5564,3
13/11/2021,36,9371,3
14/11/2021,43,8864,3
15/11/2021,23,9957,3
16/11/2021,35,9698,3
17/11/2021,26,5924,3
18/11/2021,31,5688,3
19/11/2021,41,9338,3
20/11/2021,35,5605,3
21/11/2021,27,6241,3
22/11/2021,28,5562,3
23/11/2021,29,7523,3
24/11/2021,41,5630,3
25/11/2021,33,8826,3
26/11/2021,23,8223,3
27/11/2021,49,7561,3
28/11/2021,48,7711,3
29/11/2021,45,7853,3
30/11/2021,29,7303,3
01/12/2021,28,5530,3
02/12/2021,15,6972,3
03/12/2021,39,7787,3
04/12/2021,46,5620,3
05/12/2021,44,5573,3
06/12/2021,41,9255,3
07/12/2021,47,7966,3
08/12/2021,39,7330,3
09/12/2021,25,5185,3
10/12/2021,48,7032,3
11/12/2021,36,8949,3
12/12/2021,34,9283,3
13/12/2021,39,6993,3
14/12/2021,29,8832,3
15/12/2021,21,6621,3
16/12/2021,23,6635,3
17/12/2021,33,5154,3
18/12/2021,42,8434,3
19/12/2021,17,6585,3
20/12/2021,48,8427,3
21/12/2021,24,5316,3
22/12/2021,48,7974,3
23/12/2021,36,5959,3
24/12/2021,36,6861,3
25/12/2021,30,8919,3
26/12/2021,39,6982,3
27/12/2021,22,8211,3
28/12/2021,16,6352,3
29/12/2021,46,6679,3
30/12/2021,40,9358,3
31/12/2021,32,8304,3
01/01/2019,32,9000,4
02/01/2019,30,6625,4
03/01/2019,42,6211,4
04/01/2019,31,5958,4
05/01/2019,15,7176,4
06/01/2019,29,7040,4
07/01/2019,43,7566,4
08/01/2019,18,8565,4
09/01/2019,37,7998,4
10/01/2019,36,7733,4
11/01/2019,16,7571,4
12/01/2019,46,9642,4
13/01/2019,45,9578,4
14/01/2019,20,9695,4
15/01/2019,49,5817,4
16/01/2019,49,5186,4
17/01/2019,19,7969,4
18/01/2019,18,7308,4
19/01/2019,46,8835,4
20/01/2019,44,8120,4
21/01/2019,26,6906,4
22/01/2019,35,5532,4
23/01/2019,21,9834,4
24/01/2019,27,9976,4
25/01/2019,37,7637,4
26/01/2019,48,9986,4
27/01/2019,21,6414,4
28/01/2019,40,7481,4
29/01/2019,44,5850,4
30/01/2019,18,6633,4
31/01/2019,48,8256,4
01/02/2019,29,7503,4
02/02/2019,40,6216,4
03/02/2019,32,6041,4
04/02/2019,17,8072,4
05/02/2019,20,9470,4
06/02/2019,47,8561,4
07/02/2019,47,5312,4
08/02/2019,29,7867,4
09/02/2019,37,6708,4
10/02/2019,48,6816,4
11/02/2019,23,8157,4
12/02/2019,25,6561,4
13/02/2019,46,5732,4
14/02/2019,35,7247,4
15/02/2019,46,5359,4
16/02/2019,18,8144,4
17/02/2019,35,7846,4
18/02/2019,44,8070,4
19/02/2019,50,9813,4
20/02/2019,41,8373,4
21/02/2019,17,9864,4
22/02/2019,33,9184,4
23/02/2019,40,6695,4
24/02/2019,18,8555,4
25/02/2019,35,8106,4
26/02/2019,47,5607,4
27/02/2019,17,7729,4
28/02/2019,21,7707,4
01/03/2019,17,8758,4
02/03/2019,23,9557,4
03/03/2019,40,8267,4
04/03/2019,46,5899,4
05/03/2019,28,7061,4
06/03/2019,22,6025,4
07/03/2019,27,7926,4
08/03/2019,40,9090,4
09/03/2019,31,9427,4
10/03/2019,44,6208,4
11/03/2019,27,8716,4
12/03/2019,28,8029,4
13/03/2019,22,8414,4
14/03/2019,29,6008,4
15/03/2019,19,7326,4
16/03/2019,26,9091,4
17/03/2019,31,8882,4
18/03/2019,48,5571,4
19/03/2019,43,5022,4
20/03/2019,22,7612,4
21/03/2019,30,7669,4
22/03/2019,29,6805,4
23/03/2019,18,8749,4
24/03/2019,22,7443,4
25/03/2019,27,6877,4
26/03/2019,45,6729,4
27/03/2019,41,9250,4
28/03/2019,43,5675,4
29/03/2019,15,7115,4
30/03/2019,43,9575,4
31/03/2019,45,5306,4
01/04/2019,37,7962,4
02/04/2019,47,5428,4
03/04/2019,34,9719,4
04/04/2019,36,8410,4
05/04/2019,43,9822,4
06/04/2019,37,5549,4
07/04/2019,34,8003,4
08/04/2019,18,8567,4
09/04/2019,50,9773,4
10/04/2019,49,6470,4
11/04/2019,32,5752,4
12/04/2019,26,9516,4
13/04/2019,46,8819,4
14/04/2019,43,9821,4
15/04/2019,44,5853,4
16/04/2019,41,8236,4
17/04/2019,21,9110,4
18/04/2019,42,8972,4
19/04/2019,21,6629,4
20/04/2019,18,8534,4
21/04/2019,33,5319,4
22/04/2019,33,5644,4
23/04/2019,43,5341,4
24/04/2019,30,6366,4
25/04/2019,44,6496,4
26/04/2019,25,6911,4
27/04/2019,21,9839,4
28/04/2019,41,9921,4
29/04/2019,42,8400,4
30/04/2019,26,9697,4
01/05/2019,22,9296,4
02/05/2019,21,9686,4
03/05/2019,45,7987,4
04/05/2019,48,8504,4
05/05/2019,40,9878,4
06/05/2019,46,8342,4
07/05/2019,47,6239,4
08/05/2019,31,8265,4
09/05/2019,16,9780,4
10/05/2019,43,8284,4
11/05/2019,39,8858,4
12/05/2019,39,5770,4
13/05/2019,41,7125,4
14/05/2019,23,7572,4
15/05/2019,33,7823,4
16/05/2019,44,5626,4
17/05/2019,26,6956,4
18/05/2019,39,6488,4
19/05/2019,35,5396,4
20/05/2019,37,9842,4
21/05/2019,49,5006,4
22/05/2019,21,6816,4
23/05/2019,39,9684,4
24/05/2019,36,8192,4
25/05/2019,29,9063,4
26/05/2019,42,8450,4
27/05/2019,22,7202,4
28/05/2019,22,7363,4
29/05/2019,15,7979,4
30/05/2019,26,5039,4
31/05/2019,43,6138,4
01/06/2019,39,8225,4
02/06/2019,34,9424,4
03/06/2019,31,9015,4
04/06/2019,30,6586,4
05/06/2019,17,7116,4
06/06/2019,26,7169,4
07/06/2019,34,7849,4
08/06/2019,50,9341,4
09/06/2019,32,7465,4
10/06/2019,27,6301,4
11/06/2019,28,7105,4
12/06/2019,28,6627,4
13/06/2019,19,8768,4
14/06/2019,18,6766,4
15/06/2019,43,5962,4
16/06/2019,27,8180,4
17/06/2019,17,6746,4
18/06/2019,25,5072,4
19/06/2019,16,7190,4
20/06/2019,31,7231,4
21/06/2019,23,8269,4
22/06/2019,44,9921,4
23/06/2019,48,8264,4
24/06/2019,35,6530,4
25/06/2019,45,9140,4
26/06/2019,23,9352,4
27/06/2019,47,9766,4
28/06/2019,15,8979,4
29/06/2019,48,7561,4
30/06/2019,47,7732,4
01/07/2019,47,5091,4
02/07/2019,45,8043,4
03/07/2019,25,6343,4
04/07/2019,36,5524,4
05/07/2019,39,5457,4
06/07/2019,31,5130,4
07/07/2019,40,5759,4
08/07/2019,39,5644,4
09/07/2019,35,7347,4
10/07/2019,24,9555,4
11/07/2019,27,9227,4
12/07/2019,34,9593,4
13/07/2019,47,9693,4
14/07/2019,41,8424,4
15/07/2019,30,5362,4
16/07/2019,41,5247,4
17/07/2019,34,6678,4
18/07/2019,38,5366,4
19/07/2019,29,5760,4
20/07/2019,39,9507,4
21/07/2019,32,6755,4
22/07/2019,39,5945,4
23/07/2019,35,8355,4
24/07/2019,37,5281,4
25/07/2019,31,9660,4
26/07/2019,50,7043,4
27/07/2019,37,6152,4
28/07/2019,25,6742,4
29/07/2019,39,6205,4
30/07/2019,27,8102,4
31/07/2019,46,9836,4
01/08/2019,41,7893,4
02/08/2019,34,8731,4
03/08/2019,31,5330,4
04/08/2019,49,8233,4
05/08/2019,36,9275,4
06/08/2019,20,9040,4
07/08/2019,42,5275,4
08/08/2019,44,7596,4
09/08/2019,21,9721,4
10/08/2019,20,6359,4
11/08/2019,27,8513,4
12/08/2019,16,9652,4
13/08/2019,34,9431,4
14/08/2019,31,7110,4
15/08/2019,41,8799,4
16/08/2019,24,9973,4
17/08/2019,36,9766,4
18/08/2019,32,8059,4
19/08/2019,41,5136,4
20/08/2019,41,8141,4
21/08/2019,16,7575,4
22/08/2019,16,7867,4
23/08/2019,45,6703,4
24/08/2019,33,9581,4
25/08/2019,45,9154,4
26/08/2019,16,9576,4
27/08/2019,41,5449,4
28/08/2019,35,8837,4
29/08/2019,34,7944,4
30/08/2019,24,5774,4
31/08/2019,28,6161,4
01/09/2019,34,9676,4
02/09/2019,49,6524,4
03/09/2019,22,5372,4
04/09/2019,34,6030,4
05/09/2019,47,9333,4
06/09/2019,16,9128,4
07/09/2019,18,7240,4
08/09/2019,42,5727,4
09/09/2019,27,8818,4
10/09/2019,21,7942,4
11/09/2019,38,6172,4
12/09/2019,40,8913,4
13/09/2019,46,7323,4
14/09/2019,49,7022,4
15/09/2019,19,7968,4
16/09/2019,23,7768,4
17/09/2019,17,7475,4
18/09/2019,33,6353,4
19/09/2019,46,5097,4
20/09/2019,25,7897,4
21/09/2019,37,6520,4
22/09/2019,35,7514,4
23/09/2019,37,5846,4
24/09/2019,17,6956,4
25/09/2019,23,7822,4
26/09/2019,42,7478,4
27/09/2019,15,5314,4
28/09/2019,47,6842,4
29/09/2019,43,5184,4
30/09/2019,19,6645,4
01/10/2019,27,5868,4
02/10/2019,22,7460,4
03/10/2019,22,6853,4
04/10/2019,27,5545,4
05/10/2019,26,9093,4
06/10/2019,40,9355,4
07/10/2019,48,9847,4
08/10/2019,22,5940,4
09/10/2019,34,6293,4
10/10/2019,18,8314,4
11/10/2019,32,6162,4
12/10/2019,49,7319,4
13/10/2019,21,6453,4
14/10/2019,25,7388,4
15/10/2019,43,6910,4
16/10/2019,21,5235,4
17/10/2019,21,7844,4
18/10/2019,46,7020,4
19/10/2019,31,7648,4
20/10/2019,19,9648,4
21/10/2019,16,7175,4
22/10/2019,23,6164,4
23/10/2019,18,8599,4
24/10/2019,27,6212,4
25/10/2019,28,5428,4
26/10/2019,42,9530,4
27/10/2019,30,5902,4
28/10/2019,42,8078,4
29/10/2019,21,8613,4
30/10/2019,40,9787,4
31/10/2019,28,9923,4
01/11/2019,42,5276,4
02/11/2019,21,6975,4
03/11/2019,46,7900,4
04/11/2019,27,8344,4
05/11/2019,19,8283,4
06/11/2019,30,8464,4
07/11/2019,46,7946,4
08/11/2019,45,8989,4
09/11/2019,36,6112,4
10/11/2019,29,9868,4
11/11/2019,50,5194,4
12/11/2019,47,9989,4
13/11/2019,18,6867,4
14/11/2019,46,7532,4
15/11/2019,33,6100,4
16/11/2019,49,9987,4
17/11/2019,17,7867,4
18/11/2019,21,6351,4
19/11/2019,47,7882,4
20/11/2019,46,6840,4
21/11/2019,39,8039,4
22/11/2019,40,9606,4
23/11/2019,18,6237,4
24/11/2019,41,8531,4
25/11/2019,39,8781,4
26/11/2019,49,7017,4
27/11/2019,49,7242,4
28/11/2019,37,8976,4
29/11/2019,34,5359,4
30/11/2019,41,5008,4
01/12/2019,18,9050,4
02/12/2019,48,9620,4
03/12/2019,20,9840,4
04/12/2019,33,8598,4
05/12/2019,15,7653,4
06/12/2019,46,8306,4
07/12/2019,33,7948,4
08/12/2019,24,6261,4
09/12/2019,33,9363,4
10/12/2019,32,5646,4
11/12/2019,41,7944,4
12/12/2019,20,5559,4
13/12/2019,43,8599,4
14/12/2019,38,7604,4
15/12/2019,50,6431,4
16/12/2019,48,5681,4
17/12/2019,22,8070,4
18/12/2019,37,8227,4
19/12/2019,22,9056,4
20/12/2019,34,6935,4
21/12/2019,29,8653,4
22/12/2019,27,8766,4
23/12/2019,49,7107,4
24/12/2019,24,9928,4
25/12/2019,28,5842,4
26/12/2019,46,5271,4
27/12/2019,24,5024,4
28/12/2019,38,7795,4
29/12/2019,19,5624,4
30/12/2019,30,6056,4
31/12/2019,16,6854,4
01/01/2020,34,6611,4
02/01/2020,38,7784,4
03/01/2020,37,5806,4
04/01/2020,15,9746,4
05/01/2020,25,8044,4
06/01/2020,21,5086,4
07/01/2020,24,9477,4
08/01/2020,45,5996,4
09/01/2020,18,9632,4
10/01/2020,46,5251,4
11/01/2020,40,5852,4
12/01/2020,17,5321,4
13/01/2020,24,8459,4
14/01/2020,36,5299,4
15/01/2020,42,7421,4
16/01/2020,46,9464,4
17/01/2020,41,5007,4
18/01/2020,39,7325,4
19/01/2020,19,9519,4
20/01/2020,48,9098,4
21/01/2020,48,5939,4
22/01/2020,31,9554,4
23/01/2020,24,6239,4
24/01/2020,44,5166,4
25/01/2020,47,9113,4
26/01/2020,21,6633,4
27/01/2020,19,5148,4
28/01/2020,22,9961,4
29/01/2020,36,6141,4
30/01/2020,25,9075,4
31/01/2020,40,7204,4
01/02/2020,26,5406,4
02/02/2020,45,6827,4
03/02/2020,16,6080,4
04/02/2020,48,6766,4
05/02/2020,30,9281,4
06/02/2020,18,9730,4
07/02/2020,19,6174,4
08/02/2020,39,5512,4
09/02/2020,31,7804,4
10/02/2020,38,9262,4
11/02/2020,24,8447,4
12/02/2020,32,7744,4
13/02/2020,38,9717,4
14/02/2020,49,5178,4
15/02/2020,38,5052,4
16/02/2020,38,9331,4
17/02/2020,42,5629,4
18/02/2020,45,9920,4
19/02/2020,42,8702,4
20/02/2020,19,5469,4
21/02/2020,23,7512,4
22/02/2020,43,5199,4
23/02/2020,19,8422,4
24/02/2020,35,6397,4
25/02/2020,50,8716,4
26/02/2020,41,7526,4
27/02/2020,48,6984,4
28/02/2020,31,8230,4
29/02/2020,18,8966,4
01/03/2020,25,8981,4
02/03/2020,19,9700,4
03/03/2020,31,7514,4
04/03/2020,24,9296,4
05/03/2020,44,7321,4
06/03/2020,26,9532,4
07/03/2020,40,5428,4
08/03/2020,27,5689,4
09/03/2020,26,9785,4
10/03/2020,19,7990,4
11/03/2020,36,6627,4
12/03/2020,22,6517,4
13/03/2020,25,8807,4
14/03/2020,17,8368,4
15/03/2020,29,7922,4
16/03/2020,15,6406,4
17/03/2020,26,6420,4
18/03/2020,38,5246,4
19/03/2020,31,9413,4
20/03/2020,32,8322,4
21/03/2020,17,9688,4
22/03/2020,36,6721,4
23/03/2020,15,6685,4
24/03/2020,32,9164,4
25/03/2020,29,9258,4
26/03/2020,20,9692,4
27/03/2020,47,9344,4
28/03/2020,30,9427,4
29/03/2020,37,6144,4
30/03/2020,34,6448,4
31/03/2020,29,5925,4
01/04/2020,33,9331,4
02/04/2020,18,8935,4
03/04/2020,24,9471,4
04/04/2020,37,8187,4
05/04/2020,46,9507,4
06/04/2020,24,7662,4
07/04/2020,38,8270,4
08/04/2020,17,9289,4
09/04/2020,40,5683,4
10/04/2020,27,6657,4
11/04/2020,48,8987,4
12/04/2020,37,7873,4
13/04/2020,49,8352,4
14/04/2020,50,8461,4
15/04/2020,30,5011,4
16/04/2020,41,8087,4
17/04/2020,27,7215,4
18/04/2020,27,9766,4
19/04/2020,15,5743,4
20/04/2020,24,5252,4
21/04/2020,15,5626,4
22/04/2020,43,7685,4
23/04/2020,22,6618,4
24/04/2020,28,6854,4
25/04/2020,22,6533,4
26/04/2020,41,6565,4
27/04/2020,27,6221,4
28/04/2020,18,9422,4
29/04/2020,50,6138,4
30/04/2020,41,8551,4
01/05/2020,28,8467,4
02/05/2020,15,8156,4
03/05/2020,40,9744,4
04/05/2020,35,9223,4
05/05/2020,44,6259,4
06/05/2020,27,9813,4
07/05/2020,23,6663,4
08/05/2020,15,6584,4
09/05/2020,44,8551,4
10/05/2020,26,6741,4
11/05/2020,21,8836,4
12/05/2020,48,8282,4
13/05/2020,48,7293,4
14/05/2020,16,6697,4
15/05/2020,43,7676,4
16/05/2020,21,6938,4
17/05/2020,17,7392,4
18/05/2020,20,9232,4
19/05/2020,26,7685,4
20/05/2020,50,5296,4
21/05/2020,26,9923,4
22/05/2020,31,8286,4
23/05/2020,24,9580,4
24/05/2020,30,7701,4
25/05/2020,31,9578,4
26/05/2020,42,6627,4
27/05/2020,21,6576,4
28/05/2020,38,7474,4
29/05/2020,40,8554,4
30/05/2020,42,7451,4
31/05/2020,44,8680,4
01/06/2020,16,8821,4
02/06/2020,24,9019,4
03/06/2020,32,8134,4
04/06/2020,45,7578,4
05/06/2020,41,6149,4
06/06/2020,48,9157,4
07/06/2020,33,9710,4
08/06/2020,27,9812,4
09/06/2020,39,5554,4
10/06/2020,47,6183,4
11/06/2020,44,8092,4
12/06/2020,47,8567,4
13/06/2020,33,6177,4
14/06/2020,21,9721,4
15/06/2020,49,5217,4
16/06/2020,40,6282,4
17/06/2020,42,8687,4
18/06/2020,50,9308,4
19/06/2020,48,5442,4
20/06/2020,20,8645,4
21/06/2020,40,9702,4
22/06/2020,43,7407,4
23/06/2020,35,9620,4
24/06/2020,19,5482,4
25/06/2020,49,9858,4
26/06/2020,34,5173,4
27/06/2020,49,9877,4
28/06/2020,24,7981,4
29/06/2020,33,6029,4
30/06/2020,30,9677,4
01/07/2020,16,5771,4
02/07/2020,42,7508,4
03/07/2020,46,5750,4
04/07/2020,38,5492,4
05/07/2020,21,6481,4
06/07/2020,41,5055,4
07/07/2020,21,7977,4
08/07/2020,42,7021,4
09/07/2020,24,6789,4
10/07/2020,25,7321,4
11/07/2020,32,9511,4
12/07/2020,37,7381,4
13/07/2020,25,8695,4
14/07/2020,35,9745,4
15/07/2020,26,8720,4
16/07/2020,44,7604,4
17/07/2020,47,6179,4
18/07/2020,31,8195,4
19/07/2020,33,6674,4
20/07/2020,15,6229,4
21/07/2020,26,5717,4
22/07/2020,48,9410,4
23/07/2020,38,8862,4
24/07/2020,15,7070,4
25/07/2020,34,8788,4
26/07/2020,17,6605,4
27/07/2020,37,5116,4
28/07/2020,34,5052,4
29/07/2020,48,9616,4
30/07/2020,36,8926,4
31/07/2020,15,5699,4
01/08/2020,34,5244,4
02/08/2020,33,7482,4
03/08/2020,22,9968,4
04/08/2020,20,9372,4
05/08/2020,32,9646,4
06/08/2020,26,5404,4
07/08/2020,35,8524,4
08/08/2020,50,7025,4
09/08/2020,39,8964,4
10/08/2020,49,7036,4
11/08/2020,21,5134,4
12/08/2020,43,6313,4
13/08/2020,39,5902,4
14/08/2020,46,7669,4
15/08/2020,26,8335,4
16/08/2020,32,5968,4
17/08/2020,28,9692,4
18/08/2020,43,8856,4
19/08/2020,48,5855,4
20/08/2020,36,7342,4
21/08/2020,22,7602,4
22/08/2020,39,8654,4
23/08/2020,43,8786,4
24/08/2020,47,6286,4
25/08/2020,30,5945,4
26/08/2020,42,8464,4
27/08/2020,25,5490,4
28/08/2020,21,9178,4
29/08/2020,19,8599,4
30/08/2020,23,7869,4
31/08/2020,39,6021,4
01/09/2020,47,9374,4
02/09/2020,49,5710,4
03/09/2020,23,6954,4
04/09/2020,38,8864,4
05/09/2020,40,9793,4
06/09/2020,22,9506,4
07/09/2020,45,9974,4
08/09/2020,45,7799,4
09/09/2020,47,6917,4
10/09/2020,21,9428,4
11/09/2020,22,9325,4
12/09/2020,27,6340,4
13/09/2020,30,7125,4
14/09/2020,19,6452,4
15/09/2020,50,6384,4
16/09/2020,42,9456,4
17/09/2020,41,8848,4
18/09/2020,17,5484,4
19/09/2020,36,7327,4
20/09/2020,49,8118,4
21/09/2020,45,6279,4
22/09/2020,32,6673,4
23/09/2020,27,8761,4
24/09/2020,39,8762,4
25/09/2020,15,7842,4
26/09/2020,38,7029,4
27/09/2020,18,7138,4
28/09/2020,33,6050,4
29/09/2020,19,7635,4
30/09/2020,41,8200,4
01/10/2020,46,7727,4
02/10/2020,16,6906,4
03/10/2020,25,9766,4
04/10/2020,28,7834,4
05/10/2020,40,9791,4
06/10/2020,19,5531,4
07/10/2020,17,9474,4
08/10/2020,20,9145,4
09/10/2020,39,8914,4
10/10/2020,16,7180,4
11/10/2020,24,8362,4
12/10/2020,18,9307,4
13/10/2020,15,5118,4
14/10/2020,31,9998,4
15/10/2020,43,9734,4
16/10/2020,30,6055,4
17/10/2020,27,5841,4
18/10/2020,21,9921,4
19/10/2020,41,5354,4
20/10/2020,48,9989,4
21/10/2020,35,6724,4
22/10/2020,20,9749,4
23/10/2020,22,5027,4
24/10/2020,19,9432,4
25/10/2020,31,6189,4
26/10/2020,29,6112,4
27/10/2020,22,5268,4
28/10/2020,23,7032,4
29/10/2020,45,6075,4
30/10/2020,40,8006,4
31/10/2020,19,8677,4
01/11/2020,24,6197,4
02/11/2020,44,5405,4
03/11/2020,33,9196,4
04/11/2020,43,5879,4
05/11/2020,39,7969,4
06/11/2020,29,9052,4
07/11/2020,33,7742,4
08/11/2020,39,7416,4
09/11/2020,36,8119,4
10/11/2020,25,5095,4
11/11/2020,45,8144,4
12/11/2020,41,7016,4
13/11/2020,36,6800,4
14/11/2020,44,7531,4
15/11/2020,30,9428,4
16/11/2020,38,7912,4
17/11/2020,17,9664,4
18/11/2020,33,6013,4
19/11/2020,25,7579,4
20/11/2020,17,5666,4
21/11/2020,24,9899,4
22/11/2020,35,5319,4
23/11/2020,27,8565,4
24/11/2020,38,7427,4
25/11/2020,19,9707,4
26/11/2020,37,7293,4
27/11/2020,46,5987,4
28/11/2020,47,6398,4
29/11/2020,41,5596,4
30/11/2020,34,5096,4
01/12/2020,27,6822,4
02/12/2020,16,6139,4
03/12/2020,39,6726,4
